code,SECTIONNO,TITLE,FACULTY,CREDITS,INSTRUCTORFULLNAME,SCHEDULEFORPRINT
"
MATH211R,B,Doğrusal Cebir - Uygulama,Mühendislik Fakültesi,0,BURÇİN GÜNEŞ,"Salı | 15:40 - 16:30
"
MATH212,A,Diferansiyel Denklemler,Mühendislik Fakültesi,6,HANDAN BORLUK,"Pazartesi | 14:40 - 16:30
Çarşamba | 10:40 - 12:30
"
MATH212,B,Diferansiyel Denklemler,Mühendislik Fakültesi,6,HANDAN BORLUK,"Pazartesi | 10:40 - 12:30
Çarşamba | 14:40 - 16:30
"
MATH215,A,Olasılık ve Rassal Değişkenler,Mühendislik Fakültesi,6,ENİS KAYIŞ,"Çarşamba | 15:40 - 18:30
"
MATH215R,A,Olasılık ve Rassal Değişkenler - Rec.,Mühendislik Fakültesi,0,ENİS KAYIŞ,"Perşembe | 08:40 - 10:30
"
MATH215R,B,Olasılık ve Rassal Değişkenler - Rec.,Mühendislik Fakültesi,0,ENİS KAYIŞ,"Perşembe | 08:40 - 10:30
"
MATH216,A,Uygulamalı İstatistik,Mühendislik Fakültesi,6,DİLEK GÜNNEÇ DANIŞ,"Çarşamba | 08:40 - 11:30
"
MATH216R,A,Uygulamalı istatistik - Uygulama ,Mühendislik Fakültesi,0,DİLEK GÜNNEÇ DANIŞ,"Cuma | 08:40 - 10:30
"
MATH217,A,Olasılık ve İstatistik,Mühendislik Fakültesi,6,ÇAĞATAY EDEMEN,"Perşembe | 16:40 - 19:30
"
ME111,A,Mühendislik Çizim ve Tasarımı,Mühendislik Fakültesi,6,RAMAZAN ÜNAL,"Cuma | 14:40 - 17:30
"
ME202,A,Termodinamik,Mühendislik Fakültesi,6,MUSTAFA PINAR MENGÜÇ,"Salı | 14:40 - 16:30
Perşembe | 16:40 - 18:30
"
ME211,A,Mühendislik Mekaniği: Statik,Mühendislik Fakültesi,4,ÖZKAN BEBEK,"Salı | 08:40 - 10:30
Çarşamba | 08:40 - 10:30
"
ME212,A,Katı Mekaniği,Mühendislik Fakültesi,6,POLAT ŞENDUR,"Çarşamba | 08:40 - 10:30
Perşembe | 10:40 - 12:30
"
ME256,A,Malzeme Bilimi,Mühendislik Fakültesi,6,HANDE ÖZTÜRK KAYMAKSÜT,"Pazartesi | 16:40 - 18:30
Salı | 16:40 - 18:30
"
ME256L,A,Malzeme Bilimi - Lab.,Mühendislik Fakültesi,0,HANDE ÖZTÜRK KAYMAKSÜT,"Çarşamba | 10:40 - 12:30
"
ME256L,B,Malzeme Bilimi - Lab.,Mühendislik Fakültesi,0,HANDE ÖZTÜRK KAYMAKSÜT,"Perşembe | 16:40 - 18:30
"
ME301,A,Deneysel Mühendislik,Mühendislik Fakültesi,6,GÜNEY GÜVEN YAPICI,"Salı | 14:40 - 16:30
"
ME301L,A,Deneysel Mühendislik-Lab.,Mühendislik Fakültesi,0,GÜNEY GÜVEN YAPICI,"Perşembe | 13:40 - 16:30
"
ME301L,B,Deneysel Mühendislik-Lab.,Mühendislik Fakültesi,0,GÜNEY GÜVEN YAPICI,"Çarşamba | 12:40 - 15:30
"
ME311,A,Mühendislik Mekaniği: Dinamik,Mühendislik Fakültesi,6,REGAİP BARKAN UĞURLU,"Salı | 10:40 - 12:30
Perşembe | 08:40 - 10:30
"
ME312,A,Makina Sistemleri ve Kontrol,Mühendislik Fakültesi,6,REGAİP BARKAN UĞURLU,"Pazartesi | 08:40 - 10:30
Salı | 08:40 - 10:30
"
ME323,A,"Isı Transferi: İletim, Taşınım ve Isınım",Mühendislik Fakültesi,6,MEHMED RAFET ÖZDEMİR,"Pazartesi | 10:40 - 12:30
Çarşamba | 10:40 - 12:30
"
ME334,A,Makina Tasarımı,Mühendislik Fakültesi,6,POLAT ŞENDUR,"Pazartesi | 16:40 - 18:30
Çarşamba | 16:40 - 18:30
"
ME334R,A,Makine Tasarımı  - Uygulama,Mühendislik Fakültesi,0,POLAT ŞENDUR,"Perşembe | 14:40 - 16:30
"
ME405,A,İnsan-Merkezli Tasarım ve Mekanizma Uygulamaları,Mühendislik Fakültesi,6,RAMAZAN ÜNAL,"Çarşamba | 09:40 - 12:30
"
ME410,A,Turbomakine Tasarımı,Mühendislik Fakültesi,6,ALTUĞ MELİK BAŞOL,"Pazartesi | 08:40 - 10:30
Salı | 08:40 - 10:30
"
ME415,A,Veri Toplama ve Sayısal Kontrol,Mühendislik Fakültesi,6,ÖZKAN BEBEK,"Pazartesi | 12:40 - 14:30
Pazartesi | 12:40 - 14:30
Çarşamba | 16:40 - 18:30
Çarşamba | 16:40 - 18:30
"
ME419,A,Muhendisler icin Hesaplamali Metotlar,Mühendislik Fakültesi,6,ALTUĞ MELİK BAŞOL,"Pazartesi | 10:40 - 12:30
Pazartesi | 10:40 - 12:30
Perşembe | 08:40 - 10:30
Perşembe | 08:40 - 10:30
"
ME435,A,Malzemelerin Fiziksel Özellikleri,Mühendislik Fakültesi,6,HANDE ÖZTÜRK KAYMAKSÜT,"Salı | 10:40 - 13:30
"
MEC396,A,Hesaplamalı Akışkanlar Dinamiği için Profesyonel Simulasyon Yazılımı Kullanımı (Sertifika Seçmeli),Mühendislik Fakültesi,4,ÖZGÜR ERTUNÇ,"Pazartesi | 12:40 - 15:30
"
PHYS101,A,Fizik I,Mühendislik Fakültesi,8,PARVIZ ELAHI,"Salı | 10:40 - 12:30
Perşembe | 10:40 - 12:30
"
PHYS101,B,Fizik I,Mühendislik Fakültesi,8,KAAN GÜVEN,"Çarşamba | 10:40 - 12:30
Cuma | 10:40 - 12:30
"
PHYS101,C,Fizik I,Mühendislik Fakültesi,8,PARVIZ ELAHI,"Çarşamba | 14:40 - 16:30
Cuma | 14:40 - 16:30
"
PHYS101,D,Fizik I,Mühendislik Fakültesi,8,KAAN GÜVEN,"Salı | 10:40 - 12:30
Perşembe | 10:40 - 12:30
"
PHYS101,E,Fizik I,Mühendislik Fakültesi,8,SUEDA SAYLAN,"Çarşamba | 10:40 - 12:30
Cuma | 10:40 - 12:30
"
PHYS101,F,Fizik I,Mühendislik Fakültesi,8,SUEDA SAYLAN,"Çarşamba | 14:40 - 16:30
Cuma | 14:40 - 16:30
"
PHYS101L,A1,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 10:40 - 12:30
"
PHYS101L,A2,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 10:40 - 12:30
"
PHYS101L,A3,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 10:40 - 12:30
"
PHYS101L,A4,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 10:40 - 12:30
"
PHYS101L,B1,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Salı | 10:40 - 12:30
"
PHYS101L,B2,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Salı | 10:40 - 12:30
"
PHYS101L,B3,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Salı | 10:40 - 12:30
"
PHYS101L,B4,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Salı | 10:40 - 12:30
"
PHYS101L,C1,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 14:40 - 16:30
"
PHYS101L,C2,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 14:40 - 16:30
"
PHYS101L,C3,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 14:40 - 16:30
"
PHYS101L,C4,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Çarşamba | 14:40 - 16:30
"
PHYS101L,D1,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Perşembe | 10:40 - 12:30
"
PHYS101L,D2,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Perşembe | 10:40 - 12:30
"
PHYS101L,D3,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Perşembe | 10:40 - 12:30
"
PHYS101L,D4,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Perşembe | 10:40 - 12:30
"
PHYS101L,E1,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Perşembe | 12:40 - 14:30
"
PHYS101L,E2,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Perşembe | 12:40 - 14:30
"
PHYS101L,E3,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Perşembe | 12:40 - 14:30
"
PHYS101L,E4,Fizik I - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Perşembe | 12:40 - 14:30
"
PHYS102,A,Fizik II,Mühendislik Fakültesi,8,TAYLAN AKDOĞAN,"Salı | 10:40 - 12:30
Perşembe | 10:40 - 12:30
"
PHYS102,B,Fizik II,Mühendislik Fakültesi,8,BARIŞ DEMİRBAY,"Çarşamba | 10:40 - 12:30
Cuma | 10:40 - 12:30
"
PHYS102,C,Fizik II,Mühendislik Fakültesi,8,BARIŞ DEMİRBAY,"Çarşamba | 14:40 - 16:30
Cuma | 14:40 - 16:30
"
PHYS102L,A1,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 14:40 - 16:30
"
PHYS102L,A2,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 14:40 - 16:30
"
PHYS102L,A3,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 14:40 - 16:30
"
PHYS102L,A4,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 14:40 - 16:30
"
PHYS102L,B1,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 10:40 - 12:30
"
PHYS102L,B2,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 10:40 - 12:30
"
PHYS102L,B3,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 10:40 - 12:30
"
PHYS102L,B4,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Cuma | 10:40 - 12:30
"
PHYS102L,C1,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Salı | 08:40 - 10:30
"
PHYS102L,C2,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Salı | 08:40 - 10:30
"
PHYS102L,C3,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Salı | 08:40 - 10:30
"
PHYS102L,C4,Fizik II - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Salı | 08:40 - 10:30
"
PHYS103,A,Havacılık için Fizik I,Mühendislik Fakültesi,6,BARIŞ DEMİRBAY,"Pazartesi | 08:40 - 10:30
"
PHYS103L,A,Havacılık için Fizik 1 - Lab.,Mühendislik Fakültesi,0,FATİH ILGIN,"Salı | 12:40 - 14:30
"
PHYS103R,A,Havacılık için Fizik 1 - Rec.,Mühendislik Fakültesi,0,BARIŞ DEMİRBAY,"Cuma | 08:40 - 10:30
"
PHYS221,A,Modern Fiziğe Giriş,Mühendislik Fakültesi,6,KAAN GÜVEN,"Salı | 12:40 - 14:30
Çarşamba | 12:40 - 14:30
"
ACCT201,A,Finansal Muhasebe,İşletme Fakültesi,6,ALİNA TARAN,"Perşembe | 13:40 - 16:30
"
ACCT201,B,Finansal Muhasebe,İşletme Fakültesi,6,ALİNA TARAN,"Pazartesi | 08:40 - 11:30
"
ACCT201,C,Finansal Muhasebe,İşletme Fakültesi,6,ALİNA TARAN,"Çarşamba | 08:40 - 11:30
"
ACCT301,A,Yönetim Muhasebesi,İşletme Fakültesi,6,ALİNA TARAN,"Salı | 11:40 - 14:30
"
ACCT301,B,Yönetim Muhasebesi,İşletme Fakültesi,6,ALİNA TARAN,"Salı | 15:40 - 18:30
"
ACCT412,A,Bağımsız Denetim,İşletme Fakültesi,6,SEBAHATTİN DEMİRKAN,"Çarşamba | 12:40 - 15:30
"
BUS100,A,İşletmenin Temelleri,İşletme Fakültesi,4,AHMET MURAT FİŞ,"Salı | 14:40 - 16:30
Perşembe | 16:40 - 17:30
"
BUS100,B,İşletmenin Temelleri,İşletme Fakültesi,4,AHMET MURAT FİŞ,"Salı | 16:40 - 18:30
Perşembe | 16:40 - 17:30
"
BUS101,A,İşletmeye Giriş I (Karar Verme),İşletme Fakültesi,4,PELİN ATAHAN DEMİRCİLER,"Salı | 16:40 - 18:30
"
BUS101L,A,İşletmeye Giriş I (Karar Verme) - Lab.,İşletme Fakültesi,0,PELİN ATAHAN DEMİRCİLER,"Cuma | 10:40 - 12:30
"
BUS101L,B,İşletmeye Giriş I (Karar Verme) - Lab.,İşletme Fakültesi,0,PELİN ATAHAN DEMİRCİLER,"Çarşamba | 12:40 - 14:30
"
BUS101L,C,İşletmeye Giriş I (Karar Verme) - Lab.,İşletme Fakültesi,0,PELİN ATAHAN DEMİRCİLER,"Perşembe | 08:40 - 10:30
"
BUS101L,D,İşletmeye Giriş I (Karar Verme) - Lab.,İşletme Fakültesi,0,PELİN ATAHAN DEMİRCİLER,"Cuma | 08:40 - 10:30
"
BUS101L,E,İşletmeye Giriş I (Karar Verme) - Lab.,İşletme Fakültesi,0,PELİN ATAHAN DEMİRCİLER,"Cuma | 14:40 - 16:30
"
BUS101L,F,İşletmeye Giriş I (Karar Verme) - Lab.,İşletme Fakültesi,0,PELİN ATAHAN DEMİRCİLER,"Çarşamba | 10:40 - 12:30
"
BUS101L,G,İşletmeye Giriş I (Karar Verme) - Lab.,İşletme Fakültesi,0,PELİN ATAHAN DEMİRCİLER,"Cuma | 16:40 - 18:30
"
BUS102,A,İşletmeye Giriş II (Girişimcilik),İşletme Fakültesi,4,BOCHRA IDRIS,"Salı | 16:40 - 18:30
"
BUS102,B,İşletmeye Giriş II (Girişimcilik),İşletme Fakültesi,4,BOCHRA IDRIS,"Salı | 14:40 - 16:30
"
BUS102L,A,İşletmeye Giriş II (Girişimcilik) - Lab.,İşletme Fakültesi,0,BOCHRA IDRIS,"Perşembe | 17:40 - 18:30
"
BUS102L,B,İşletmeye Giriş II (Girişimcilik) - Lab.,İşletme Fakültesi,0,BOCHRA IDRIS,"Perşembe | 17:40 - 18:30
"
BUS190,A,İşletme Bilişimine Giriş,İşletme Fakültesi,2,PELİN ATAHAN DEMİRCİLER,"Salı | 11:40 - 12:30
"
BUS190,B,İşletme Bilişimine Giriş,İşletme Fakültesi,2,PELİN ATAHAN DEMİRCİLER,"Salı | 12:40 - 13:30
"
BUS190,C,İşletme Bilişimine Giriş,İşletme Fakültesi,2,PELİN ATAHAN DEMİRCİLER,"Salı | 13:40 - 14:30
"
BUS190,D,İşletme Bilişimine Giriş,İşletme Fakültesi,2,PELİN ATAHAN DEMİRCİLER,"Salı | 11:40 - 12:30
"
BUS190,E,İşletme Bilişimine Giriş,İşletme Fakültesi,2,PELİN ATAHAN DEMİRCİLER,"Salı | 12:40 - 13:30
"
BUS190,F,İşletme Bilişimine Giriş,İşletme Fakültesi,2,PELİN ATAHAN DEMİRCİLER,"Salı | 13:40 - 14:30
"
BUS199,A,Problem Çözümü İçin Algoritma Tasarımı,İşletme Fakültesi,4,YAVUZ SELİM HİNDİSTAN,"Çarşamba | 16:40 - 18:30
"
BUS199,B,Problem Çözümü İçin Algoritma Tasarımı,İşletme Fakültesi,4,YAVUZ SELİM HİNDİSTAN,"Perşembe | 14:40 - 16:30
"
BUS201,A,İş Kararı Modelleme,İşletme Fakültesi,6,BO WEI,"Çarşamba | 14:40 - 17:30
"
BUS201,B,İş Kararı Modelleme,İşletme Fakültesi,6,NAGİHAN ÇÖMEZ DOLGAN,"Pazartesi | 08:40 - 11:30
"
BUS301,A,İş Analitiği,İşletme Fakültesi,6,AYŞE ÇETİNEL,"Çarşamba | 12:40 - 15:30
"
ECON101,A,Mikroekonomi,İşletme Fakültesi,6,BAŞAK ALTAN ÖZENER,"Çarşamba | 08:40 - 11:30
"
ECON101,B,Mikroekonomi,İşletme Fakültesi,6,ÖZGÜN EKİCİ,"Cuma | 09:40 - 12:30
"
ECON101,C,Mikroekonomi,İşletme Fakültesi,6,YUSUF KULU,"Çarşamba | 08:40 - 11:30
"
ECON101,D,Mikroekonomi,İşletme Fakültesi,6,YUSUF KULU,"Cuma | 09:40 - 12:30
"
ECON101,E,Mikroekonomi,İşletme Fakültesi,6,YUSUF KULU,"Pazartesi | 08:40 - 11:30
"
ECON101,F,Mikroekonomi,İşletme Fakültesi,6,ÖZGÜN EKİCİ,"Perşembe | 13:40 - 16:30
"
ECON102,A,Makroekonomi,İşletme Fakültesi,6,GÖNÜL ŞENGÜL,"Çarşamba | 08:40 - 11:30
"
ECON102,B,Makroekonomi,İşletme Fakültesi,6,GÖNÜL ŞENGÜL,"Cuma | 09:40 - 12:30
"
ECON102,C,Makroekonomi,İşletme Fakültesi,6,ONURSAL BAĞIRGAN,"Cuma | 09:40 - 12:30
"
ECON201,A,İleri Mikroekonomi,İşletme Fakültesi,6,BEGÜM GÜNEY,"Perşembe | 08:40 - 11:30
"
ECON202,A,İleri Makroekonomi,İşletme Fakültesi,6,ONURSAL BAĞIRGAN,"Pazartesi | 09:40 - 12:30
Salı | 09:40 - 10:30
"
ECON210,A,İktisada Giriş,İşletme Fakültesi,6,ERCAN ASLAN,"Pazartesi | 12:40 - 15:30
"
ECON210,B,İktisada Giriş,İşletme Fakültesi,6,ERCAN ASLAN,"Perşembe | 10:40 - 13:30
"
ECON210,C,İktisada Giriş,İşletme Fakültesi,6,ERCAN ASLAN,"Cuma | 15:40 - 18:30
"
ECON301,A,Ekonometri I,İşletme Fakültesi,6,UMUT AKOVALI,"Salı | 13:40 - 16:30
Cuma | 11:40 - 12:30
"
ECON302,A,Ekonometri II,İşletme Fakültesi,6,GÖZDE ÇÖREKÇİOĞLU İSHAKOĞLU,"Salı | 11:40 - 14:30
Cuma | 11:40 - 12:30
"
ECON307,A,Oyun Kuramı,İşletme Fakültesi,6,ÖZGÜN EKİCİ,"Perşembe | 10:40 - 13:30
"
ECON309,A,Para ve Bankacılık,İşletme Fakültesi,6,UMUT AKOVALI,"Pazartesi | 08:40 - 11:30
"
ECON311,A,Deneysel İktisat,İşletme Fakültesi,6,BEGÜM GÜNEY,"Çarşamba | 08:40 - 11:30
"
ECON402,A,Türkiye Ekonomisi,İşletme Fakültesi,6,GÖNÜL ŞENGÜL,"Pazartesi | 13:40 - 16:30
"
ECON403,A,Bağımsız Araştırma - ECON,İşletme Fakültesi,6,CEYDA MADEN EYİUSTA,
ENTR303,A,Yaratıcılık ve Fikir Geliştirme,İşletme Fakültesi,6,MERİÇ BIÇAKCIOĞLU,"Çarşamba | 08:40 - 11:30
"
ENTR305,A,Girişimci Pazarlama,İşletme Fakültesi,6,XIAOHAN WEN,"Pazartesi | 09:40 - 12:30
"
ENTR308,A,Girişimci Finans,İşletme Fakültesi,6,MEHMET ERKAN SAVRAN,"Perşembe | 13:40 - 16:30
"
ENTR310,A,Yeni Girişimlerde Liderlik ve Yönetim,İşletme Fakültesi,6,BOCHRA IDRIS,"Perşembe | 10:40 - 13:30
"
ENTR403,A,Sosyal Girişimcilik ve Yenilikçilik,İşletme Fakültesi,6,MERİÇ BIÇAKCIOĞLU,"Perşembe | 13:40 - 16:30
"
ENTR405,A,Bağımsız Araştırma - ENTR,İşletme Fakültesi,6,CEYDA MADEN EYİUSTA,
ENTR407,A,Aile Şirketlerinde Girişimci Yönetim,İşletme Fakültesi,6,SEVGİ PEREK,"Pazartesi | 12:40 - 15:30
"
ENTR408,A,Kurum İçi Girişimcilik,İşletme Fakültesi,6,BOCHRA IDRIS,"Pazartesi | 15:40 - 18:30
"
FIN202,A,Finans,İşletme Fakültesi,6,ÖZLEM AKIN,"Cuma | 09:40 - 12:30
"
FIN202,B,Finans,İşletme Fakültesi,6,CANSU İSKENDEROĞLU ŞAHİN,"Perşembe | 13:40 - 16:30
"
FIN204,A,Finansal Tablolar Analizi,İşletme Fakültesi,4,CANSU İSKENDEROĞLU ŞAHİN,"Salı | 10:40 - 13:30
"
FIN301,A,Yatırımlar,İşletme Fakültesi,6,ERRIKOS MELISSINOS,"Cuma | 08:40 - 11:30
"
FIN302,A,Kurumsal Finans,İşletme Fakültesi,6,ÖZLEM AKIN,"Perşembe | 10:40 - 13:30
"
FIN401,A,Uluslararası Finans,İşletme Fakültesi,6,ERRIKOS MELISSINOS,"Cuma | 15:40 - 18:30
"
FIN403,A,Bağımsız Araştırma - FIN,İşletme Fakültesi,6,CEYDA MADEN EYİUSTA,
FIN404,A,Sabit Getirili Menkul Kıymetler,İşletme Fakültesi,6,EMRAH AHİ,"Pazartesi | 08:40 - 11:30
"
FIN419,A,Şirket Değerleme,İşletme Fakültesi,6,MEHMET ERKAN SAVRAN,"Çarşamba | 09:40 - 12:30
"
IBUS104,A,Küresel Yöneticiliğe ilk Adım,İşletme Fakültesi,6,MEHMET ERDEM GENÇ,"Cuma | 14:40 - 17:30
"
IBUS203,A,Dünyayı Anlamak: Kısa Bir Giriş,İşletme Fakültesi,6,ELDAR SEDAGHATPARAST SALEH,"Perşembe | 09:40 - 12:30
"
IBUS204,A,Uluslararası İşletme,İşletme Fakültesi,6,İLAYDA NEMLİOĞLU ÖNCÜ,"Perşembe | 13:40 - 16:30
"
IBUS301,A,İhracat ve İthalat Yönetimi,İşletme Fakültesi,6,ARİF ORÇUN SÖYLEMEZ,"Çarşamba | 08:40 - 11:30
"
IBUS303,A,Global Organizasyonlarda Farklılık ve Dahiliyet,İşletme Fakültesi,6,ZEYNEP KABADAYI KUŞCU,"Perşembe | 13:40 - 16:30
"
IBUS305,A,Uluslararası Lojistik ,İşletme Fakültesi,6,ZEYNEP ATA,"Perşembe | 10:40 - 13:30
"
IBUS306,A,Çok Uluslu Şirketlerin Yönetimi,İşletme Fakültesi,6,ARİF ORÇUN SÖYLEMEZ,"Cuma | 16:40 - 19:30
"
IBUS307,A,Uluslararası İşletme ve Ticaret Hukuku,İşletme Fakültesi,4,GÜLFER MERİÇ,"Perşembe | 10:40 - 13:30
"
IBUS402,A,Küresel Stratejik Yönetim,İşletme Fakültesi,6,MEHMET ERDEM GENÇ,"Pazartesi | 12:40 - 15:30
"
IBUS404,A,Küresel İşletme Entegrasyonu,İşletme Fakültesi,6,MEHMET ERDEM GENÇ,"Çarşamba | 15:40 - 18:30
"
IBUS405,A,Bağımsız Araştırma - IBUS,İşletme Fakültesi,6,CEYDA MADEN EYİUSTA,
IBUS406,A,Küresel Rekabetçi Stratejisi ve Dinamikleri,İşletme Fakültesi,6,NİLÜFER YAPICI,"Pazartesi | 09:40 - 12:30
"
IBUS407,A,Küresel Endüstrileri Anlamak,İşletme Fakültesi,6,ELDAR SEDAGHATPARAST SALEH,"Salı | 10:40 - 13:30
"
IBUS411,A,Doğrudan Dış Yatırım için Ülke Analizi,İşletme Fakültesi,6,İLAYDA NEMLİOĞLU ÖNCÜ,"Çarşamba | 09:40 - 12:30
"
MGMT202,A,Örgütler,İşletme Fakültesi,6,AYBİKE MERGEN,"Perşembe | 10:40 - 13:30
"
MGMT202,B,Örgütler,İşletme Fakültesi,6,CEYDA MADEN EYİUSTA,"Cuma | 08:40 - 11:30
"
MGMT202,C,Örgütler,İşletme Fakültesi,6,NERİMAN GÖKÇAY,"Perşembe | 10:40 - 13:30
"
MGMT311,A,Proje Yönetimi,İşletme Fakültesi,6,ERIK DEN HARTIGH,"Salı | 10:40 - 13:30
"
MGMT314,A,Örgütlerde Liderlik ve İnsan Yönetimi,İşletme Fakültesi,6,AYBİKE MERGEN,"Çarşamba | 08:40 - 11:30
"
MGMT401,A,Teknoloji ve İnovasyon Yönetimi,İşletme Fakültesi,6,ERIK DEN HARTIGH,"Çarşamba | 15:40 - 18:30
"
MGMT402,A,Strateji,İşletme Fakültesi,6,ALPTEGİN ALBAYRAKTAROĞLU,"Perşembe | 10:40 - 13:30
"
MGMT404,A,Uluslararası Yönetim,İşletme Fakültesi,6,NİLÜFER YAPICI,"Salı | 15:40 - 18:30
"
MGMT405,A,Bağımsız Araştırma - MGMT,İşletme Fakültesi,6,CEYDA MADEN EYİUSTA,
MIS100,A,Bilişim Teknolojilerine Giriş,İşletme Fakültesi,4,YAVUZ SELİM HİNDİSTAN,"Perşembe | 11:40 - 13:30
"
MIS103,A,Bilgisayar Programlamaya Giriş,İşletme Fakültesi,6,YAVUZ SELİM HİNDİSTAN,"Cuma | 08:40 - 11:30
"
MIS203,A,Veritabanı Yönetimi,İşletme Fakültesi,6, ,"Salı | 13:40 - 16:30
"
MIS301,A,Kurumsal Bilgi Sistemleri,İşletme Fakültesi,6,ORÇUN TEMİZKAN,"Salı | 13:40 - 16:30
"
MIS305,A,İşletmelerde Dijital Dönüşüm,İşletme Fakültesi,6,MELİKE NUR FINDIKOĞLU,"Çarşamba | 12:40 - 15:30
"
MIS309,A,Sistem Analizi ve Tasarımı,İşletme Fakültesi,6,MELTEM ÖZTURAN,"Salı | 08:40 - 11:30
"
MIS311,A,Yönetim Bilişim Sistemlerine Giriş,İşletme Fakültesi,6,MESUT SAYIN,"Pazartesi | 15:40 - 18:30
"
MIS311,B,Yönetim Bilişim Sistemlerine Giriş,İşletme Fakültesi,6,MESUT SAYIN,"Çarşamba | 15:40 - 18:30
"
MIS403,A,Bağımsız Araştırma - MIS,İşletme Fakültesi,6,CEYDA MADEN EYİUSTA,
MKTG201,A,Pazarlama,İşletme Fakültesi,6,ZEYNEP MÜGE GÜZEL,"Pazartesi | 13:40 - 16:30
"
MKTG201,B,Pazarlama,İşletme Fakültesi,6,ZEYNEP MÜGE GÜZEL,"Çarşamba | 12:40 - 15:30
"
MKTG201,D,Pazarlama,İşletme Fakültesi,6,CEREN HAYRAN ŞANLI,"Çarşamba | 12:40 - 15:30
"
MKTG201,E,Pazarlama,İşletme Fakültesi,6,CEREN HAYRAN ŞANLI,"Salı | 10:40 - 13:30
"
MKTG313,A,Pazarlama Stratejileri,İşletme Fakültesi,6,MÜNİR TOLGA AKÇURA,"Pazartesi | 15:40 - 18:30
"
MKTG314,A,Tüketici Davranışları,İşletme Fakültesi,6,BİGE SAATÇİOĞLU,"Çarşamba | 08:40 - 11:30
"
MKTG315,A,Uluslararası Pazarlama,İşletme Fakültesi,6,XIAOHAN WEN,"Çarşamba | 12:40 - 15:30
"
MKTG322,A,Marka Yönetimi,İşletme Fakültesi,6,KIVILCIM DÖĞERLİOĞLU DEMİR,"Çarşamba | 09:40 - 12:30
"
MKTG403,A,Bağımsız Araştırma - MKTG,İşletme Fakültesi,6,CEYDA MADEN EYİUSTA,
MKTG416,A,Kişisel Satış ve Satış Yönetimi,İşletme Fakültesi,6,VOLKAN YENİARAS,"Salı | 10:40 - 13:30
"
OPER202,A,Operasyon Yönetimi,İşletme Fakültesi,6,NAGİHAN ÇÖMEZ DOLGAN,"Salı | 08:40 - 11:30
Perşembe | 18:40 - 19:30
"
OPER202,B,Operasyon Yönetimi,İşletme Fakültesi,6,AYŞE ÇETİNEL,"Pazartesi | 08:40 - 11:30
Perşembe | 18:40 - 19:30
"
OPER202,C,Operasyon Yönetimi,İşletme Fakültesi,6,HALUK YENER,"Çarşamba | 15:40 - 18:30
Perşembe | 18:40 - 19:30
"
OPER312,A,Tedarik Zinciri Yönetimi,İşletme Fakültesi,6,HALUK YENER,"Pazartesi | 10:40 - 13:30
"
OPER312,B,Tedarik Zinciri Yönetimi,İşletme Fakültesi,6,ZEYNEP ATA,"Perşembe | 13:40 - 16:30
